date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:38:33	34163/34163	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:38:32%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_logical2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycscbf1.html	(from https://www.w3schools.com/cs/cs_operators_logical.php)
22:38:34	34043/34043	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:19:08%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_math_min	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs49a3.html	(from https://www.w3schools.com/cs/cs_math.php)
22:38:35	34044/34044	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:38:35%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_math_max	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs6d03.html	(from https://www.w3schools.com/cs/cs_math.php)
22:38:35	34041/34041	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:18:51%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_math_sqrt	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs7154.html	(from https://www.w3schools.com/cs/cs_math.php)
22:38:36	34044/34044	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:21:29%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_math_abs	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycse746.html	(from https://www.w3schools.com/cs/cs_math.php)
22:38:38	34043/34043	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:20:48%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_math_round	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsaec2.html	(from https://www.w3schools.com/cs/cs_math.php)
22:38:41	34073/34073	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:38:41%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsab6b.html	(from https://www.w3schools.com/cs/cs_strings.php)
22:38:42	34180/34180	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:00:20%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs36e2.html	(from https://www.w3schools.com/cs/cs_strings.php)
22:38:43	34156/34156	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:23:29%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_length	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs9431.html	(from https://www.w3schools.com/cs/cs_strings.php)
22:38:43	101775/101775	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:17:16%20GMT	https://www.w3schools.com/cs/exercise.php?filename=exercise_math1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/exerciseb9aa.html	(from https://www.w3schools.com/cs/cs_math.php)
22:38:44	34192/34192	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:25:02%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_toupper	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs3c58.html	(from https://www.w3schools.com/cs/cs_strings.php)
22:38:46	34143/34143	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:19:12%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_conc	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsd28c.html	(from https://www.w3schools.com/cs/cs_strings_concat.php)
22:38:47	34387/34387	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:45:59%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_num1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs20a2.html	(from https://www.w3schools.com/cs/cs_strings_concat.php)
22:38:48	34157/34157	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:38:48%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_concat	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsa45a.html	(from https://www.w3schools.com/cs/cs_strings_concat.php)
22:38:49	34099/34099	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:20:04%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_num2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs82e0.html	(from https://www.w3schools.com/cs/cs_strings_concat.php)
22:38:51	34181/34181	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:03:10%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_inter	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs090e.html	(from https://www.w3schools.com/cs/cs_strings_interpol.php)
22:38:53	34069/34069	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:21:26%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_access2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs5014.html	(from https://www.w3schools.com/cs/cs_strings_access.php)
22:38:54	34069/34069	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:38:54%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_access	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsb85c.html	(from https://www.w3schools.com/cs/cs_strings_access.php)
22:38:54	34079/34079	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:42:59%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_indexof	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs288e.html	(from https://www.w3schools.com/cs/cs_strings_access.php)
22:39:01	34245/34245	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:38:57%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_substring	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs14c8.html	(from https://www.w3schools.com/cs/cs_strings_access.php)
22:39:02	34079/34079	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:39:02%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_booleans2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs7584.html	(from https://www.w3schools.com/cs/cs_booleans.php)
22:39:03	34108/34108	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:20:53%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_booleans3	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs73ae.html	(from https://www.w3schools.com/cs/cs_booleans.php)
22:39:06	34154/34154	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:39:07%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_booleans_age	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycse219.html	(from https://www.w3schools.com/cs/cs_booleans.php)
22:39:07	34245/34245	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:20:41%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_booleans_age2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs2f40.html	(from https://www.w3schools.com/cs/cs_booleans.php)
22:39:09	34085/34085	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:39:10%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_booleans4	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs2697.html	(from https://www.w3schools.com/cs/cs_booleans.php)
22:39:11	101864/101864	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:14:37%20GMT	https://www.w3schools.com/cs/exercise.php?filename=exercise_booleans1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/exerciseb806.html	(from https://www.w3schools.com/cs/cs_booleans.php)
22:39:11	34110/34110	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:39:12%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_if	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsef44.html	(from https://www.w3schools.com/cs/cs_conditions.php)
22:39:11	34135/34135	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:31:30%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_if2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs3af5.html	(from https://www.w3schools.com/cs/cs_conditions.php)
22:39:15	34182/34182	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:24:34%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_if_else	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs0adb.html	(from https://www.w3schools.com/cs/cs_conditions_else.php)
22:39:17	34270/34270	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:22:01%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_if_else_if	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs22ff.html	(from https://www.w3schools.com/cs/cs_conditions_elseif.php)
22:39:19	34131/34131	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:56:02%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_if_ternary	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycscb92.html	(from https://www.w3schools.com/cs/cs_conditions_shorthand.php)
22:39:21	101807/101807	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:15:16%20GMT	https://www.w3schools.com/cs/exercise.php?filename=exercise_conditions1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/exercisee036.html	(from https://www.w3schools.com/cs/cs_conditions_shorthand.php)
22:39:22	34576/34576	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:39:23%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_switch	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs67f3.html	(from https://www.w3schools.com/cs/cs_switch.php)
22:39:23	34351/34351	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:58:30%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_switch_default	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsd759.html	(from https://www.w3schools.com/cs/cs_switch.php)
22:39:26	101898/101898	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:28:25%20GMT	https://www.w3schools.com/cs/exercise.php?filename=exercise_switch1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/exercise334c.html	(from https://www.w3schools.com/cs/cs_switch.php)
22:39:44	334223/334223	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:14:47%20GMT	https://www.w3schools.com/cs/cs_strings_chars.php	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/cs_strings_chars.html	(from https://www.w3schools.com/cs/cs_access_modifiers.php)
22:39:51	101752/101752	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:25:18%20GMT	https://www.w3schools.com/cs/exercise.php?filename=exercise_while_loop1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/exercise2184.html	(from https://www.w3schools.com/cs/cs_while_loop.php)
22:40:09	34113/34113	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:55:11%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_booleans1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsd956.html	(from https://www.w3schools.com/cs/cs_booleans.php)
22:40:19	34121/34121	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:40:12%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_for_loop_even	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs232b.html	(from https://www.w3schools.com/cs/cs_for_loop.php)
22:40:21	34434/34434	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:40:03%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_for_loop_nested	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycse560.html	(from https://www.w3schools.com/cs/cs_for_loop.php)
22:40:23	101713/101713	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:26:15%20GMT	https://www.w3schools.com/cs/exercise.php?filename=exercise_while_loop3	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/exercised0b1.html	(from https://www.w3schools.com/cs/cs_for_loop.php)
22:40:25	34169/34169	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:19:11%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_array_for_each	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs041d.html	(from https://www.w3schools.com/cs/cs_foreach_loop.php)
22:40:28	34160/34160	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:33:54%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_break	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs934b.html	(from https://www.w3schools.com/cs/cs_break.php)
22:40:32	34193/34193	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:17:57%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_continue	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs264f.html	(from https://www.w3schools.com/cs/cs_break.php)
22:40:33	34176/34176	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:34:26%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_break_while	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs227c.html	(from https://www.w3schools.com/cs/cs_break.php)
22:40:38	34224/34224	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:40:36%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_continue_while	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsa2ab.html	(from https://www.w3schools.com/cs/cs_break.php)
22:40:44	335541/335541	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:14:53%20GMT	https://www.w3schools.com/cs/cs_arrays.php	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/cs_arrays.html	(from https://www.w3schools.com/cs/cs_access_modifiers.php)
22:40:48	34129/34129	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:39:32%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_do_while_loop	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs65e2.html	(from https://www.w3schools.com/cs/cs_while_loop.php)
22:40:48	34183/34183	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:44:13%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_array_loop	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs5904.html	(from https://www.w3schools.com/cs/cs_arrays_loop.php)
22:40:51	34416/34416	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:23:32%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_array_sort	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsabbb.html	(from https://www.w3schools.com/cs/cs_arrays_sort.php)
22:40:53	34252/34252	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:24:31%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_array_linq	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsad9f.html	(from https://www.w3schools.com/cs/cs_arrays_sort.php)
22:40:54	9190/9190	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/c/col-row.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/c/col-row.png	(from https://www.w3schools.com/cs/cs_arrays_multi.php)
22:40:55	34087/34087	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:35:50%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_array_multi	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsc020.html	(from https://www.w3schools.com/cs/cs_arrays_multi.php)
22:40:57	34162/34162	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:25:51%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_array_multi_loop	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs73a0.html	(from https://www.w3schools.com/cs/cs_arrays_multi.php)
22:40:57	34415/34415	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:40:57%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_array_multi_change	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs9659.html	(from https://www.w3schools.com/cs/cs_arrays_multi.php)
22:41:00	34282/34282	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:41:00%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_array_multi_loop2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs1995.html	(from https://www.w3schools.com/cs/cs_arrays_multi.php)
22:41:02	34124/34124	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:36:02%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_method	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsc880.html	(from https://www.w3schools.com/cs/cs_methods.php)
22:41:03	34210/34210	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:45:16%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_method_multiple	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsd0b6.html	(from https://www.w3schools.com/cs/cs_methods.php)
22:41:07	101880/101880	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:15:11%20GMT	https://www.w3schools.com/cs/exercise.php?filename=exercise_methods1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/exercisecca8.html	(from https://www.w3schools.com/cs/cs_methods.php)
22:41:09	34217/34217	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:41:07%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_method_param	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs24e5.html	(from https://www.w3schools.com/cs/cs_method_parameters.php)
22:41:10	34227/34227	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:41:10%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_method_param2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs639a.html	(from https://www.w3schools.com/cs/cs_method_parameters.php)
22:41:12	34223/34223	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:41:12%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_method_param_default	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs4fb2.html	(from https://www.w3schools.com/cs/cs_method_parameters_default.php)
22:41:23	34100/34100	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:41:19%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_method_return	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs6802.html	(from https://www.w3schools.com/cs/cs_method_parameters_return.php)
22:41:25	34127/34127	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:41:25%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_method_return3	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycse076.html	(from https://www.w3schools.com/cs/cs_method_parameters_return.php)
22:41:31	34381/34381	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:50:31%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_method_overloading	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs8d12.html	(from https://www.w3schools.com/cs/cs_method_overloading.php)
22:41:33	34363/34363	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:41:33%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_method_overloading2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsf027.html	(from https://www.w3schools.com/cs/cs_method_overloading.php)
22:41:37	34090/34090	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:52:08%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_class	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycscac3.html	(from https://www.w3schools.com/cs/cs_classes.php)
22:41:38	34232/34232	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:41:30%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_method_param_named	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsd724.html	(from https://www.w3schools.com/cs/cs_method_parameters_named_args.php)
22:41:40	34169/34169	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:25:54%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_class_multi_obj	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs6510.html	(from https://www.w3schools.com/cs/cs_classes_multi.php)
22:41:42	38161/38161	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:23:49%20GMT	https://www.w3schools.com/cs/trycs_multi.php?filename=demo_classes&multi=demo_classes_multi	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs_multid39c.html	(from https://www.w3schools.com/cs/cs_classes_multi.php)
22:41:43	336745/336745	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:16:08%20GMT	https://www.w3schools.com/cs/cs_class_members.php	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/cs_class_members.html	(from https://www.w3schools.com/cs/cs_access_modifiers.php)
22:41:44	34376/34376	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:34:28%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_constructor	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs3aac.html	(from https://www.w3schools.com/cs/cs_constructors.php)
22:41:48	34241/34241	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:15:31%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_constructor_para	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsbe6b.html	(from https://www.w3schools.com/cs/cs_constructors.php)
22:41:52	34419/34419	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:41:50%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_constructor_para2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsbd89.html	(from https://www.w3schools.com/cs/cs_constructors.php)
22:41:52	38789/38789	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:27:05%20GMT	https://www.w3schools.com/cs/trycs_multi.php?filename=demo_constructor_time&multi=demo_constructor_time_multi	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs_multi2ccd.html	(from https://www.w3schools.com/cs/cs_constructors.php)
22:41:55	38286/38286	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:43:56%20GMT	https://www.w3schools.com/cs/trycs_multi.php?filename=demo_properties_auto&multi=demo_properties_auto_multi	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs_multib6d8.html	(from https://www.w3schools.com/cs/cs_properties.php)
22:41:57	38450/38450	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:41:56%20GMT	https://www.w3schools.com/cs/trycs_multi.php?filename=demo_properties&multi=demo_properties_multi	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs_multi8640.html	(from https://www.w3schools.com/cs/cs_properties.php)
22:41:58	34110/34110	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:41:20%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_method_return2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs43ac.html	(from https://www.w3schools.com/cs/cs_method_parameters_return.php)
22:41:58	39402/39402	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:27:58%20GMT	https://www.w3schools.com/cs/showjava_classes3.asp?filename=demo_inheritance	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/showjava_classes36f74.html	(from https://www.w3schools.com/cs/cs_inheritance.php)
22:42:01	34789/34789	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:24:37%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_polymorphism	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsb2f9.html	(from https://www.w3schools.com/cs/cs_polymorphism.php)
22:42:05	34809/34809	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:07:32%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_polymorphism2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs78c9.html	(from https://www.w3schools.com/cs/cs_polymorphism.php)
